week_num,day_num,row_num,userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags,tweet_cursor_id,sentiment,topic
3,3,47906,2840559591.0,NovusMoreSpace,"Personalized workspace options from Novus More Space System deliver a clean look, improved ergonomics, and the freedom to easily change your workspace.","Peterborough, NH, USA",182,114,833,21/10/2014 18:44,9/6/2020 16:00,0,Here are 5 compelling reasons the office shouldn't completely go away as a result of work-from-home success. Do you agree? https://t.co/8OxkBASdaP @FastCompany  #workathome #workfromhome #backtotheoffice #workplacewellness #worktheory https://t.co/0DWLybNIZR,"[{'text': 'workathome', 'indices': [161, 172]}, {'text': 'workfromhome', 'indices': [173, 186]}, {'text': 'backtotheoffice', 'indices': [187, 203]}, {'text': 'workplacewellness', 'indices': [204, 222]}, {'text': 'worktheory', 'indices': [223, 234]}]",1.27039e+18,"['here', 'are', 'compelling', 'reasons', 'the', 'office', 'shouldn', 't', 'completely', 'go', 'away', 'as', 'a', 'result', 'of', 'work', 'from', 'home', 'success', 'do', 'you', 'agree']","['compelling', 'reason', 'office', 'completely', 'go', 'away', 'result', 'work', 'home', 'success', 'agree']"
3,6,59184,1.26805e+18,Kaylabbyxox,"cashapp and venmo only, I can verify",,0,0,7,3/6/2020 5:19,12/6/2020 6:40,0,"im looking for work i can do from home, please contact me. #freelance #workfromhome #lookingforwork #iwillteachyou","[{'text': 'freelance', 'indices': [59, 69]}, {'text': 'workfromhome', 'indices': [70, 83]}, {'text': 'lookingforwork', 'indices': [84, 99]}, {'text': 'iwillteachyou', 'indices': [100, 114]}]",1.27133e+18,"['im', 'looking', 'for', 'work', 'i', 'can', 'do', 'from', 'home', 'please', 'contact', 'me']","['im', 'looking', 'work', 'home', 'please', 'contact']"
3,2,46243,8.84682e+17,dc_positive,"Regional Account Manager for Positive Lending. Second Mortgage, Bridging, Specialist BTL & Residential, Commercial, Development and Unsecured Business Loans.",7714255930,3494,1371,3487,11/7/2017 7:51,8/6/2020 7:30,0,Looking forward to supporting one of our valued network partners @Stonebridge_Grp and their members over the next 4 weeks (Friday’s 11am) with webinar presentations on specialist lending options and opportunities in the current climate @PositiveLendUK #Support #Networks #WFH https://t.co/McPqxZvVVF,"[{'text': 'Support', 'indices': [252, 260]}, {'text': 'Networks', 'indices': [261, 270]}, {'text': 'WFH', 'indices': [271, 275]}]",1.26989e+18,"['looking', 'forward', 'to', 'supporting', 'one', 'of', 'our', 'valued', 'network', 'partners', 'and', 'their', 'members', 'over', 'the', 'next', 'weeks', 'fridays', 'am', 'with', 'webinar', 'presentations', 'on', 'specialist', 'lending', 'options', 'and', 'opportunities', 'in', 'the', 'current', 'climate']","['looking', 'forward', 'supporting', 'one', 'valued', 'network', 'partner', 'member', 'next', 'week', 'friday', 'webinar', 'presentation', 'specialist', 'lending', 'option', 'opportunity', 'current', 'climate']"
1,7,21970,611706805.0,rgsglobal,Supporting #Recruitment,"Farnborough, South East",1430,2172,5676,18/6/2012 13:59,30/5/2020 12:30,0,How to conduct productive virtual meetings https://t.co/jjyiXonPKY #WFH #OnlineMeetings https://t.co/DDaq1iXM0S,"[{'text': 'WFH', 'indices': [67, 71]}, {'text': 'OnlineMeetings', 'indices': [72, 87]}]",1.26671e+18,"['how', 'to', 'conduct', 'productive', 'virtual', 'meetings']","['conduct', 'productive', 'virtual', 'meeting']"
4,5,71839,247131172.0,erniesuggs,"Race Reporter for the Atlanta Journal-Constitution. Love Alpha, Yankees & Prince. @NCCU & @Harvard trained. Brooklyn Born. Rocky Mount raised. Renaissance Man.",Atlanta,3410,3978,4397,4/2/2011 4:23,18/6/2020 19:49,0,"T-shirt challenge Day 64: Television Week. Good Times. My favorite show of all-time. I got this “Dy-no-mite!” shirt from my first love, BernNadette Stanis. @thelmagoodtimes #workfromhome #quarantinelife https://t.co/PVn7tvdeGq","[{'text': 'workfromhome', 'indices': [173, 186]}, {'text': 'quarantinelife', 'indices': [187, 202]}]",1.2737e+18,"['t', 'shirt', 'challenge', 'day', 'television', 'week', 'good', 'times', 'my', 'favorite', 'show', 'of', 'all', 'time', 'i', 'got', 'this', 'dy', 'no', 'mite', 'shirt', 'from', 'my', 'first', 'love', 'bernnadette', 'stanis']","['shirt', 'challenge', 'day', 'television', 'week', 'good', 'time', 'favorite', 'show', 'time', 'got', 'dy', 'mite', 'shirt', 'first', 'love', 'bernnadette', 'stanis']"
4,3,66847,1.13439e+18,theluxenude,"Luxury Plus Size Lingerie and loungewear Brand Designed with you in mind by likeminded women. Sizes 34-38 D-G, L-3XL. IG account: @luxenudeofficial","London, England",105,36,160,31/5/2019 9:34,16/6/2020 14:06,0,"This is your Tuesday reminder to be responsible, fearless, open, honest and must importantly, slay.

#stayhomewiththeluxenude #theluxenude #myluxenude #braset #plussizelingerie #workfromhome #covid19 #onlineboutique… https://t.co/OQHSCnYQ69","[{'text': 'stayhomewiththeluxenude', 'indices': [101, 125]}, {'text': 'theluxenude', 'indices': [126, 138]}, {'text': 'myluxenude', 'indices': [139, 150]}, {'text': 'braset', 'indices': [151, 158]}, {'text': 'plussizelingerie', 'indices': [159, 176]}, {'text': 'workfromhome', 'indices': [177, 190]}, {'text': 'covid19', 'indices': [191, 199]}, {'text': 'onlineboutique', 'indices': [200, 215]}]",1.27289e+18,"['this', 'is', 'your', 'tuesday', 'reminder', 'to', 'be', 'responsible', 'fearless', 'open', 'honest', 'and', 'must', 'importantly', 'slay']","['tuesday', 'reminder', 'responsible', 'fearless', 'open', 'honest', 'must', 'importantly', 'slay']"
3,6,57588,12492842.0,citrix,"With an intelligent workspace, suddenly work doesn’t feel like work. Citrix Workspace empowers your work style, and gives you more time to do your best work.",Global,1153,211682,23061,21/1/2008 13:31,12/6/2020 17:01,5,"Where do you work when you're at home?

Our recent survey with @OnePoll found that we all have our room of choice - from bedrooms to garages and even bathrooms. #WFH https://t.co/hze0VZJy3s","[{'text': 'WFH', 'indices': [161, 165]}]",1.27149e+18,"['where', 'do', 'you', 'work', 'when', 'you', 're', 'at', 'home', 'our', 'recent', 'survey', 'with', 'found', 'that', 'we', 'all', 'have', 'our', 'room', 'of', 'choice', 'from', 'bedrooms', 'to', 'garages', 'and', 'even', 'bathrooms']","['work', 'home', 'recent', 'survey', 'found', 'room', 'choice', 'bedroom', 'garage', 'even', 'bathroom']"
4,2,65117,1.05662e+18,piya_chaudhuri,"Life Coach + Human Being
📩 Share your problem; Here to help
💗 Your happiness matters
🌞 #servingthehighestgood",India,59,347,19103,28/10/2018 18:52,15/6/2020 4:00,0,"If you're afraid of deadlines ; see your work as a game.

Whenever you meet the schedule, reward yourself.

It can be as simple as a self love note 👨‍💼🦸‍♀️

#WorkFromHome #motivation","[{'text': 'WorkFromHome', 'indices': [157, 170]}, {'text': 'motivation', 'indices': [171, 182]}]",1.27238e+18,"['if', 'you', 're', 'afraid', 'of', 'deadlines', 'see', 'your', 'work', 'as', 'a', 'game', 'whenever', 'you', 'meet', 'the', 'schedule', 'reward', 'yourself', 'it', 'can', 'be', 'as', 'simple', 'as', 'a', 'self', 'love', 'note']","['afraid', 'deadline', 'see', 'work', 'game', 'whenever', 'meet', 'schedule', 'reward', 'simple', 'self', 'love', 'note']"
1,6,19234,18186251.0,danusiaj,I talk about #Leadership #Marketing #SocialMedia ~ Marketing Manager @TVisionTech #ERP #MSDyn365BC,"Woking, South East",593,1796,12640,17/12/2008 9:52,29/5/2020 12:50,0,We have always been able to #WFH @TVisionTech - but I truly miss my colleagues &amp; cant wait to get back to the office  https://t.co/fYerYvY7il via @Forbes,"[{'text': 'WFH', 'indices': [28, 32]}]",1.26635e+18,"['we', 'have', 'always', 'been', 'able', 'to', 'but', 'i', 'truly', 'miss', 'my', 'colleagues', 'amp', 'cant', 'wait', 'to', 'get', 'back', 'to', 'the', 'office', 'via']","['always', 'able', 'truly', 'miss', 'colleague', 'amp', 'cant', 'wait', 'get', 'back', 'office', 'via']"
4,3,67773,200223583.0,StarLeafCo,"Bringing people together, wherever they are, with world-class video meetings and #videoconferencing. Making #remoteworking easy.",London & more  ,2390,3304,4005,8/10/2010 19:15,16/6/2020 7:55,0,"In March, carbon monoxide levels in New York went down by 50% as unnecessary travel stopped. It's not the only positive  #environmental effect of the #pandemic: https://t.co/kOYWToNrr3

#WFH","[{'text': 'environmental', 'indices': [121, 135]}, {'text': 'pandemic', 'indices': [150, 159]}, {'text': 'WFH', 'indices': [186, 190]}]",1.2728e+18,"['in', 'march', 'carbon', 'monoxide', 'levels', 'in', 'new', 'york', 'went', 'down', 'by', 'as', 'unnecessary', 'travel', 'stopped', 'it', 's', 'not', 'the', 'only', 'positive', 'effect', 'of', 'the']","['march', 'carbon', 'monoxide', 'level', 'new', 'york', 'went', 'unnecessary', 'travel', 'stopped', 'positive', 'effect']"
2,3,29718,1.04458e+18,HIEXFranklinN,"Conveniently located off I-65, Nashville - Franklin area. We're walking distance of a variety of great restaurants and unique shopping and entertainment venues.","Franklin, TN",101,6,346,25/9/2018 13:20,2/6/2020 12:15,0,#WFH is terrible branding because it fails to communicate the fundamental #freedom. It should be about empowering #workers to be productive in their own way. Maybe Franklin might be where you are most productive.😉 https://t.co/bNOUqMNfEq,"[{'text': 'WFH', 'indices': [0, 4]}, {'text': 'freedom', 'indices': [74, 82]}, {'text': 'workers', 'indices': [114, 122]}]",1.26779e+18,"['is', 'terrible', 'branding', 'because', 'it', 'fails', 'to', 'communicate', 'the', 'fundamental', 'it', 'should', 'be', 'about', 'empowering', 'to', 'be', 'productive', 'in', 'their', 'own', 'way', 'maybe', 'franklin', 'might', 'be', 'where', 'you', 'are', 'most', 'productive']","['terrible', 'branding', 'fails', 'communicate', 'fundamental', 'empowering', 'productive', 'way', 'maybe', 'franklin', 'might', 'productive']"
3,4,51284,2522202044.0,hardeepsingh_sg,"✭APJ, Integrated #Marketing @VMware
✭vmware cloud foundation marketer
✭Top 100 Global Marketing Leader 2016
✭Fan of Liverpool FC",Singapore,336,71,822,25/5/2014 8:17,10/6/2020 15:47,0,"Lots of transformational projects have been fast tracked since #WorkFromHome kicked in. Discussions now start with #cloud and how can we get get onboard.

#DigitalTransformation #CustomerExperience #CloudComputing https://t.co/d6VfmgNUv5","[{'text': 'WorkFromHome', 'indices': [63, 76]}, {'text': 'cloud', 'indices': [115, 121]}, {'text': 'DigitalTransformation', 'indices': [155, 177]}, {'text': 'CustomerExperience', 'indices': [178, 197]}, {'text': 'CloudComputing', 'indices': [198, 213]}]",1.27074e+18,"['lots', 'of', 'transformational', 'projects', 'have', 'been', 'fast', 'tracked', 'since', 'kicked', 'in', 'discussions', 'now', 'start', 'with', 'and', 'how', 'can', 'we', 'get', 'get', 'onboard']","['lot', 'transformational', 'project', 'fast', 'tracked', 'since', 'kicked', 'discussion', 'start', 'get', 'get', 'onboard']"
4,6,74947,62635058.0,drquickbooks,Advanced Certified QuickBooks ProAdvisor (desktop & online) & Intuit Premier Reseller makes house calls in Greater Seattle 206-789-8328 PST twitter@drqckbks.com,"Seattle, WA, United States",530,746,5503,3/8/2009 22:06,19/6/2020 18:25,0,"As #workingfromhome looks to be a long-term policy, check out this model to help companies take stock of their #WFH teams using three stages: triage, stabilization, and long-term care: https://t.co/Ywat47SiWF

#HR #leadership #workingfromhome #virtualteams #smallbusinessowners https://t.co/fcjXlJqg7P","[{'text': 'workingfromhome', 'indices': [3, 19]}, {'text': 'WFH', 'indices': [111, 115]}, {'text': 'HR', 'indices': [210, 213]}, {'text': 'leadership', 'indices': [214, 225]}, {'text': 'workingfromhome', 'indices': [226, 242]}, {'text': 'virtualteams', 'indices': [243, 256]}, {'text': 'smallbusinessowners', 'indices': [257, 277]}]",1.27405e+18,"['as', 'looks', 'to', 'be', 'a', 'long', 'term', 'policy', 'check', 'out', 'this', 'model', 'to', 'help', 'companies', 'take', 'stock', 'of', 'their', 'teams', 'using', 'three', 'stages', 'triage', 'stabilization', 'and', 'long', 'term', 'care']","['look', 'long', 'term', 'policy', 'check', 'model', 'help', 'company', 'take', 'stock', 'team', 'using', 'three', 'stage', 'triage', 'stabilization', 'long', 'term', 'care']"
3,6,57892,134579883.0,Design4Training,Multimedia instructional Designer / Developer showing you how to use media and interaction to enhance eLearning engagement.,Florida,88,35,42,18/4/2010 21:14,12/6/2020 15:26,0,Check out my updgraded 2020 work from home e Learning production studio! #happyfriday #elearning #workfromhome #covid-19 #voiceover https://t.co/b0Sv8k4fIl https://t.co/h2yWSZSGjG,"[{'text': 'happyfriday', 'indices': [73, 85]}, {'text': 'elearning', 'indices': [86, 96]}, {'text': 'workfromhome', 'indices': [97, 110]}, {'text': 'covid', 'indices': [111, 117]}, {'text': 'voiceover', 'indices': [121, 131]}]",1.27146e+18,"['check', 'out', 'my', 'updgraded', 'work', 'from', 'home', 'e', 'learning', 'production', 'studio']","['check', 'updgraded', 'work', 'home', 'e', 'learning', 'production', 'studio']"
1,2,3890,251090121.0,siobhangrogan1,PR Consultant from Dublin. Spending some time carefully placing shrimp on the barbie.,"Sydney, New South Wales",824,782,1436,12/2/2011 12:22,25/5/2020 6:35,0,Week 10 #WFH. The race to exit virtual meetings at an appropriate speed remains real. https://t.co/s6OzH8244Y,"[{'text': 'WFH', 'indices': [8, 12]}]",1.26481e+18,"['week', 'the', 'race', 'to', 'exit', 'virtual', 'meetings', 'at', 'an', 'appropriate', 'speed', 'remains', 'real']","['week', 'race', 'exit', 'virtual', 'meeting', 'appropriate', 'speed', 'remains', 'real']"
4,4,69401,124368023.0,asksukumar,"எங்கேயும் எப்போதும், சிரிக்க/சிரிக்க வைக்க பிடிக்கும்./Stock Market -LkG",Coimbatore / Bangalore,901,768,6545,19/3/2010 5:09,17/6/2020 16:14,0,Check out this short video from #Optiv sharing the top 10 #cybersecurity tips for #remoteworkers and families to help eliminate risk. #WFH https://t.co/FR7ksyGJUw,"[{'text': 'Optiv', 'indices': [32, 38]}, {'text': 'cybersecurity', 'indices': [58, 72]}, {'text': 'remoteworkers', 'indices': [82, 96]}, {'text': 'WFH', 'indices': [134, 138]}]",1.27329e+18,"['check', 'out', 'this', 'short', 'video', 'from', 'sharing', 'the', 'top', 'tips', 'for', 'and', 'families', 'to', 'help', 'eliminate', 'risk']","['check', 'short', 'video', 'sharing', 'top', 'tip', 'family', 'help', 'eliminate', 'risk']"
4,5,74302,14541922.0,richardwilson,View expressed are personal and are not endorsed by my employer,"Melbourne, Victoria",1133,299,225,26/4/2008 9:30,18/6/2020 2:19,1,"Turns out, our brains are still functional even when we're not in suits. Work futurist @domprice on how company cultures will change, post-pandemic. https://t.co/3O345XW4fp #futureofwork @Atlassian #WorkFromHome #culture #leadership https://t.co/wGvK4yErcZ","[{'text': 'futureofwork', 'indices': [173, 186]}, {'text': 'WorkFromHome', 'indices': [198, 211]}, {'text': 'culture', 'indices': [212, 220]}, {'text': 'leadership', 'indices': [221, 232]}]",1.27344e+18,"['turns', 'out', 'our', 'brains', 'are', 'still', 'functional', 'even', 'when', 'we', 're', 'not', 'in', 'suits', 'work', 'futurist', 'on', 'how', 'company', 'cultures', 'will', 'change', 'post', 'pandemic']","['turn', 'brain', 'still', 'functional', 'even', 'suit', 'work', 'futurist', 'company', 'culture', 'change', 'post', 'pandemic']"
3,5,54411,1.26784e+18,ImbalanceWork,,,0,0,9,2/6/2020 15:08,11/6/2020 17:22,0,"Since we now work two feet away from each other, my spouse and I can complain about our jobs in real time instead of after work #WFH #NewNormal #homeoffice","[{'text': 'WFH', 'indices': [128, 132]}, {'text': 'NewNormal', 'indices': [133, 143]}, {'text': 'homeoffice', 'indices': [144, 155]}]",1.27113e+18,"['since', 'we', 'now', 'work', 'two', 'feet', 'away', 'from', 'each', 'other', 'my', 'spouse', 'and', 'i', 'can', 'complain', 'about', 'our', 'jobs', 'in', 'real', 'time', 'instead', 'of', 'after', 'work']","['since', 'work', 'two', 'foot', 'away', 'spouse', 'complain', 'job', 'real', 'time', 'instead', 'work']"
2,6,40443,28496589.0,TenaciousTopper,"Chief Meteorologist for @wusa9 evenings at 5, 6, 7 & 11. Nothing better than a good snow storm. Avid golfer. Father of three and husband.","Washington, D.C.",355,20006,30003,3/4/2009 3:54,5/6/2020 3:11,2,Yellow Weather Alert again Friday. #weather #WFH #wusa9weather #dcwx #mdwx #vawx #getupdc @wusa9  @hbwx @miriweather @chesterlampkin @somdwxnews https://t.co/SfB1rSM3Zs https://t.co/5QZNhOWz5K,"[{'text': 'weather', 'indices': [35, 43]}, {'text': 'WFH', 'indices': [44, 48]}, {'text': 'wusa9weather', 'indices': [49, 62]}, {'text': 'dcwx', 'indices': [63, 68]}, {'text': 'mdwx', 'indices': [69, 74]}, {'text': 'vawx', 'indices': [75, 80]}, {'text': 'getupdc', 'indices': [81, 89]}]",1.26874e+18,"['yellow', 'weather', 'alert', 'again', 'friday']","['yellow', 'weather', 'alert', 'friday']"
2,4,33892,9.21721e+17,sydney_ev,"Ev owner + advocate in Sydney, 100% Solar powered with powerwalls. Aircraft operator, Pilot and Science Party member. https://t.co/aDAAhzftQW","Sydney, New South Wales",701,1292,22258,21/10/2017 12:54,3/6/2020 6:00,0,"@teslatrey Been wanting to for a long time.  I would hope with new #WorkFromHome arrangements and decent #nbn, a lot more #Australians would want to live away from cities and enjoy a rural lifestyle and keep their jobs.","[{'text': 'WorkFromHome', 'indices': [67, 80]}, {'text': 'nbn', 'indices': [105, 109]}, {'text': 'Australians', 'indices': [122, 134]}]",1.26806e+18,"['been', 'wanting', 'to', 'for', 'a', 'long', 'time', 'i', 'would', 'hope', 'with', 'new', 'arrangements', 'and', 'decent', 'a', 'lot', 'more', 'would', 'want', 'to', 'live', 'away', 'from', 'cities', 'and', 'enjoy', 'a', 'rural', 'lifestyle', 'and', 'keep', 'their', 'jobs']","['wanting', 'long', 'time', 'would', 'hope', 'new', 'arrangement', 'decent', 'lot', 'would', 'want', 'live', 'away', 'city', 'enjoy', 'rural', 'lifestyle', 'keep', 'job']"
3,6,58462,2396956517.0,FlipBeast,Looking for that perfect domain/website? We have many domains/websites for many niches at affordable prices. Please come see them at https://t.co/z9ZHEqojXe.,"Orlando, FL",270,72,144,9/3/2014 14:48,12/6/2020 12:44,0,Premium domain just listed at https://t.co/k2tVXHmCG7. https://t.co/nILRqy7ruU. Come get your dream domain now before its gone. Won’t last long. #workfromhome #workathome #smallbusiness #entrepreneur #flipbeast #domain #domains #domainbroker https://t.co/1tlVnVrT8b,"[{'text': 'workfromhome', 'indices': [145, 158]}, {'text': 'workathome', 'indices': [159, 170]}, {'text': 'smallbusiness', 'indices': [171, 185]}, {'text': 'entrepreneur', 'indices': [186, 199]}, {'text': 'flipbeast', 'indices': [200, 210]}, {'text': 'domain', 'indices': [211, 218]}, {'text': 'domains', 'indices': [219, 227]}, {'text': 'domainbroker', 'indices': [228, 241]}]",1.27142e+18,"['premium', 'domain', 'just', 'listed', 'at', 'come', 'get', 'your', 'dream', 'domain', 'now', 'before', 'its', 'gone', 'wont', 'last', 'long']","['premium', 'domain', 'listed', 'come', 'get', 'dream', 'domain', 'gone', 'wont', 'last', 'long']"
4,4,70387,217531831.0,marchoutgraaf,👍👍👍 Sharing The Latest Trends In Online Marketing To Keep You Up To Date & Boost Your Online Presence😀😀😀,"Rotterdam, Nederland",7160,8920,116135,19/11/2010 19:55,17/6/2020 11:27,0,Clever Ways To Use Hashtags To Grow Your Business #makemoneyonline #workfromhome https://t.co/tGBFxk8XZp,"[{'text': 'makemoneyonline', 'indices': [50, 66]}, {'text': 'workfromhome', 'indices': [67, 80]}]",1.27322e+18,"['clever', 'ways', 'to', 'use', 'hashtags', 'to', 'grow', 'your', 'business']","['clever', 'way', 'use', 'hashtags', 'grow', 'business']"
1,3,8194,89955122.0,mymoneytips,Best Courses To Buy To Make Money Online. https://t.co/7eTEM88Wry  #internetmarketing #makemoneyonline #mmo #affiliatemarketing #onlinebiz #webmarketing #workfromhome,,8345,10287,43501,14/11/2009 15:19,26/5/2020 3:42,3,"New System Makes $1000 Per Day: https://t.co/2Pa0lkkZLx

#web #marketing #digital #business #makemoneyonline #earnmoneyonline #opportunity #sales #financial #jobs #employment #entrepreneur #affiliatemarketing #internetmarketing #money #entrepreneurs #workfromhome #earning #cash","[{'text': 'web', 'indices': [57, 61]}, {'text': 'marketing', 'indices': [62, 72]}, {'text': 'digital', 'indices': [73, 81]}, {'text': 'business', 'indices': [82, 91]}, {'text': 'makemoneyonline', 'indices': [92, 108]}, {'text': 'earnmoneyonline', 'indices': [109, 125]}, {'text': 'opportunity', 'indices': [126, 138]}, {'text': 'sales', 'indices': [139, 145]}, {'text': 'financial', 'indices': [146, 156]}, {'text': 'jobs', 'indices': [157, 162]}, {'text': 'employment', 'indices': [163, 174]}, {'text': 'entrepreneur', 'indices': [175, 188]}, {'text': 'affiliatemarketing', 'indices': [189, 208]}, {'text': 'internetmarketing', 'indices': [209, 227]}, {'text': 'money', 'indices': [228, 234]}, {'text': 'entrepreneurs', 'indices': [235, 249]}, {'text': 'workfromhome', 'indices': [250, 263]}, {'text': 'earning', 'indices': [264, 272]}, {'text': 'cash', 'indices': [273, 278]}]",1.26513e+18,"['new', 'system', 'makes', 'per', 'day']","['new', 'system', 'make', 'per', 'day']"
3,5,54333,2314122715.0,AlphaDentalPlan,"Dental Plan Specialists since 1990, offering affordable discount dental & dental insurance plans to individuals & families nationwide. Save 20-70% on dental!","Nationwide & Denver, Colorado",1630,944,3152,27/1/2014 18:47,11/6/2020 17:50,0,"Are you working at home? Research suggests people are suffering from sleep loss while working from home, but these tips could help you get more restful sleep. #insomnia #bedtime #workfromhome
https://t.co/UcynI6HFQq
https://t.co/XcfNb8UfFh https://t.co/LVQeft5QIf","[{'text': 'insomnia', 'indices': [159, 168]}, {'text': 'bedtime', 'indices': [169, 177]}, {'text': 'workfromhome', 'indices': [178, 191]}]",1.27114e+18,"['are', 'you', 'working', 'at', 'home', 'research', 'suggests', 'people', 'are', 'suffering', 'from', 'sleep', 'loss', 'while', 'working', 'from', 'home', 'but', 'these', 'tips', 'could', 'help', 'you', 'get', 'more', 'restful', 'sleep']","['working', 'home', 'research', 'suggests', 'people', 'suffering', 'sleep', 'loss', 'working', 'home', 'tip', 'could', 'help', 'get', 'restful', 'sleep']"
1,3,6940,2353647894.0,DrLeanneRedman,"Obesity | Nutrition | Women’s Health Researcher | Professor @PBRCnews Mom, Mentor and Aussie Expat","Baton Rouge, LA",453,1055,2823,20/2/2014 18:54,26/5/2020 12:38,1,"I have to go into work this morning and, after 9 weeks at home, it’s feeling quite intrusive! #AcademicChatter #WorkFromHome #returningtowork #COVIDー19","[{'text': 'AcademicChatter', 'indices': [94, 110]}, {'text': 'WorkFromHome', 'indices': [111, 124]}, {'text': 'returningtowork', 'indices': [125, 141]}, {'text': 'COVIDー19', 'indices': [142, 151]}]",1.26526e+18,"['i', 'have', 'to', 'go', 'into', 'work', 'this', 'morning', 'and', 'after', 'weeks', 'at', 'home', 'its', 'feeling', 'quite', 'intrusive']","['go', 'work', 'morning', 'week', 'home', 'feeling', 'quite', 'intrusive']"
1,2,2772,31429000.0,BabsSH,Babs Harrison + Partners | #PR,"ÜT: 40.745393,-74.052884",1661,2021,37268,15/4/2009 15:10,25/5/2020 14:52,0,Employees put the brakes on returning to offices—nearly half now want to WFH permanently - Agility PR Solutions https://t.co/MYhbnmmoZ7 #wfh #NewNormal,"[{'text': 'wfh', 'indices': [136, 140]}, {'text': 'NewNormal', 'indices': [141, 151]}]",1.26493e+18,"['employees', 'put', 'the', 'brakes', 'on', 'returning', 'to', 'officesnearly', 'half', 'now', 'want', 'to', 'wfh', 'permanently', 'agility', 'pr', 'solutions']","['employee', 'put', 'brake', 'returning', 'officesnearly', 'half', 'want', 'wfh', 'permanently', 'agility', 'pr', 'solution']"
1,3,8437,21078655.0,lovindubai,"Lovin’ captures the best of the world around us: what we see do think, eat and drink. Lovin’s mantra is simple: Lovin’ Your Life. By @weareaugustus","Dubai, United Arab Emirates",1322,247611,17650,17/2/2009 10:25,26/5/2020 1:00,0,"The most dreamy lamps EVER!😍😍🙌

https://t.co/buNRDwxwgO

#Dubai #UAE #homedecor #lamps #hometasking #WFH #interiordesign #enchanted #treelamps #lights #decoration","[{'text': 'Dubai', 'indices': [57, 63]}, {'text': 'UAE', 'indices': [64, 68]}, {'text': 'homedecor', 'indices': [69, 79]}, {'text': 'lamps', 'indices': [80, 86]}, {'text': 'hometasking', 'indices': [87, 99]}, {'text': 'WFH', 'indices': [100, 104]}, {'text': 'interiordesign', 'indices': [105, 120]}, {'text': 'enchanted', 'indices': [121, 131]}, {'text': 'treelamps', 'indices': [132, 142]}, {'text': 'lights', 'indices': [143, 150]}, {'text': 'decoration', 'indices': [151, 162]}]",1.26509e+18,"['the', 'most', 'dreamy', 'lamps', 'ever']","['dreamy', 'lamp', 'ever']"
3,4,52921,7.43822e+17,nibs274,Discovering & Sharing beautiful content from talented people,"Dorset, UK",174,203,5467,17/6/2016 15:04,10/6/2020 7:13,0,"Forced to #WorkRemotely in this crisis? Check these exclusive interviews from remote work experts of Doist, Evernote, Miro, Dribbble, Trello, Toptal &amp; Flock compiled by @theremote_life to help everyone navigate #WorkFromHome during #COVID

 https://t.co/GK989Zvl8y","[{'text': 'WorkRemotely', 'indices': [10, 23]}, {'text': 'WorkFromHome', 'indices': [215, 228]}, {'text': 'COVID', 'indices': [236, 242]}]",1.27061e+18,"['forced', 'to', 'in', 'this', 'crisis', 'check', 'these', 'exclusive', 'interviews', 'from', 'remote', 'work', 'experts', 'of', 'doist', 'evernote', 'miro', 'dribbble', 'trello', 'toptal', 'amp', 'flock', 'compiled', 'by', 'to', 'help', 'everyone', 'navigate', 'during']","['forced', 'crisis', 'check', 'exclusive', 'interview', 'remote', 'work', 'expert', 'doist', 'evernote', 'miro', 'dribbble', 'trello', 'toptal', 'amp', 'flock', 'compiled', 'help', 'everyone', 'navigate']"
2,5,36406,482334246.0,MaryLSchmidt,aka #SJackson Member #SCBWI & #ASMSG #ChildrensBooks #ChildhoodCancer #IAN1 #CR4U @TatteredCover #IARTG #Christian #WhenAngelsFly #MSchmidtProductions,Colorado,12116,16624,784725,3/2/2012 19:53,4/6/2020 11:16,13,"#Interviews Get FREE book promotion on my blog with author interviews! https://t.co/2zqOWW45hu 
Free! #bookpromo 📚 #writerslife #authorslife #writers #authors #amreading #freebookpromo #freebies #freestuff #bookmarketing #BookBlog #blog #DM me! #blogging #WorkFromHome https://t.co/A1IrVmmDfI","[{'text': 'Interviews', 'indices': [0, 11]}, {'text': 'bookpromo', 'indices': [102, 112]}, {'text': 'writerslife', 'indices': [115, 127]}, {'text': 'authorslife', 'indices': [128, 140]}, {'text': 'writers', 'indices': [141, 149]}, {'text': 'authors', 'indices': [150, 158]}, {'text': 'amreading', 'indices': [159, 169]}, {'text': 'freebookpromo', 'indices': [170, 184]}, {'text': 'freebies', 'indices': [185, 194]}, {'text': 'freestuff', 'indices': [195, 205]}, {'text': 'bookmarketing', 'indices': [206, 220]}, {'text': 'BookBlog', 'indices': [221, 230]}, {'text': 'blog', 'indices': [231, 236]}, {'text': 'DM', 'indices': [237, 240]}, {'text': 'blogging', 'indices': [245, 254]}, {'text': 'WorkFromHome', 'indices': [255, 268]}]",1.2685e+18,"['get', 'free', 'book', 'promotion', 'on', 'my', 'blog', 'with', 'author', 'interviews', 'free', 'me']","['get', 'free', 'book', 'promotion', 'blog', 'author', 'interview', 'free']"
